CustomerID_flag,Total_Invoices,Total_Spent,Last_Purchase_Date,InvoiceNo,Reference_Date,Order,Recency,R_Score,Frequency,F_Score,Monetary,M_Score,Segment,RFM
Customers,1,75,22-11-2011 08:28,577808,10-12-2011 12:50,3,18,5,3,1,75,1,Recent Customers,511
Customers,1,414.25,22-11-2011 08:34,577809,10-12-2011 12:50,13,18,5,13,3,414.25,1,Others,531
Customers,1,720,22-11-2011 08:44,577810,10-12-2011 12:50,1,18,5,1,1,720,2,Recent Customers,512
Customers,1,214.71,22-11-2011 08:54,577811,10-12-2011 12:50,14,18,5,14,3,214.71,1,Others,531
Customers,1,308.74,22-11-2011 08:56,577812,10-12-2011 12:50,16,18,5,16,3,308.74,1,Others,531
Customers,1,580.38,22-11-2011 09:06,577813,10-12-2011 12:50,26,18,5,26,4,580.38,2,Loyal Customers,542
Customers,1,120.06,22-11-2011 09:16,577814,10-12-2011 12:50,9,18,5,9,2,120.06,1,Recent Customers,521
Customers,1,4.95,22-11-2011 09:16,C577815,10-12-2011 12:50,1,18,5,1,1,4.95,1,Recent Customers,511
Customers,1,1090.92,22-11-2011 09:17,577816,10-12-2011 12:50,28,18,5,28,4,1090.92,2,Loyal Customers,542
Customers,1,12.9,22-11-2011 09:17,C577817,10-12-2011 12:50,2,18,5,2,1,12.9,1,Recent Customers,511
Customers,1,256.45,22-11-2011 09:18,577818,10-12-2011 12:50,10,18,5,10,3,256.45,1,Others,531
Customers,1,40.71,22-11-2011 09:23,C577819,10-12-2011 12:50,4,18,5,4,1,40.71,1,Recent Customers,511
Customers,1,604,22-11-2011 09:24,577820,10-12-2011 12:50,7,18,5,7,2,604,2,Recent Customers,522
Customers,1,10.2,22-11-2011 09:29,C577821,10-12-2011 12:50,2,18,5,2,1,10.2,1,Recent Customers,511
Customers,1,2000,22-11-2011 09:34,577822,10-12-2011 12:50,10,18,5,10,3,2000,3,Others,533
Customers,1,392.4,22-11-2011 09:40,577823,10-12-2011 12:50,2,18,5,2,1,392.4,1,Recent Customers,511
Customers,1,301.29,22-11-2011 09:42,577824,10-12-2011 12:50,11,18,5,11,3,301.29,1,Others,531
Customers,1,144.72,22-11-2011 09:42,577825,10-12-2011 12:50,10,18,5,10,3,144.72,1,Others,531
Customers,1,161.67,22-11-2011 09:43,577826,10-12-2011 12:50,13,18,5,13,3,161.67,1,Others,531
Customers,1,276.85,22-11-2011 09:53,577827,10-12-2011 12:50,11,18,5,11,3,276.85,1,Others,531
Customers,1,22.88,22-11-2011 09:53,C577828,10-12-2011 12:50,1,18,5,1,1,22.88,1,Recent Customers,511
Customers,1,174.6,22-11-2011 10:12,577830,10-12-2011 12:50,4,18,5,4,1,174.6,1,Recent Customers,511
Customers,1,266.7,22-11-2011 10:17,577831,10-12-2011 12:50,19,18,5,19,3,266.7,1,Others,531
Customers,1,175.92,22-11-2011 10:18,C577832,10-12-2011 12:50,11,18,5,11,3,175.92,1,Others,531
Customers,1,145.65,22-11-2011 10:20,577833,10-12-2011 12:50,9,18,5,9,2,145.65,1,Recent Customers,521
Customers,1,542.99,22-11-2011 10:21,577834,10-12-2011 12:50,28,18,5,28,4,542.99,2,Loyal Customers,542
Customers,1,284.02,22-11-2011 10:24,577835,10-12-2011 12:50,12,18,5,12,3,284.02,1,Others,531
Customers,1,213.72,22-11-2011 10:30,577837,10-12-2011 12:50,5,18,5,5,2,213.72,1,Recent Customers,521
Customers,1,289.52,22-11-2011 10:32,577838,10-12-2011 12:50,14,18,5,14,3,289.52,1,Others,531
Customers,1,4.95,22-11-2011 10:33,C577839,10-12-2011 12:50,1,18,5,1,1,4.95,1,Recent Customers,511
Customers,1,40.64,22-11-2011 10:34,577840,10-12-2011 12:50,2,18,5,2,1,40.64,1,Recent Customers,511
Customers,1,205.62,22-11-2011 10:35,577841,10-12-2011 12:50,6,18,5,6,2,205.62,1,Recent Customers,521
Customers,1,787.55,22-11-2011 10:39,577842,10-12-2011 12:50,8,18,5,8,2,787.55,2,Recent Customers,522
Customers,1,237.6,22-11-2011 10:39,577843,10-12-2011 12:50,1,18,5,1,1,237.6,1,Recent Customers,511
Customers,1,734.82,22-11-2011 10:44,577845,10-12-2011 12:50,22,18,5,22,4,734.82,2,Loyal Customers,542
Customers,1,44.55,22-11-2011 10:59,577848,10-12-2011 12:50,1,18,5,1,1,44.55,1,Recent Customers,511
Customers,1,30.7,22-11-2011 10:59,C577849,10-12-2011 12:50,3,18,5,3,1,30.7,1,Recent Customers,511
Customers,1,1136.96,22-11-2011 11:04,577850,10-12-2011 12:50,63,18,5,63,5,1136.96,2,Loyal Customers,552
Customers,1,348.38,22-11-2011 11:04,577851,10-12-2011 12:50,12,18,5,12,3,348.38,1,Others,531
Customers,1,2232,22-11-2011 11:08,577852,10-12-2011 12:50,1,18,5,1,1,2232,3,Others,513
Customers,1,117.08,22-11-2011 11:13,577853,10-12-2011 12:50,10,18,5,10,3,117.08,1,Others,531
Customers,1,189.64,22-11-2011 11:14,577854,10-12-2011 12:50,5,18,5,5,2,189.64,1,Recent Customers,521
Customers,1,242.26,22-11-2011 11:18,577855,10-12-2011 12:50,109,18,5,109,5,242.26,1,Loyal Customers,551
Customers,1,357.88,22-11-2011 11:19,577856,10-12-2011 12:50,13,18,5,13,3,357.88,1,Others,531
Customers,1,221.64,22-11-2011 11:21,577857,10-12-2011 12:50,6,18,5,6,2,221.64,1,Recent Customers,521
Customers,1,396.65,22-11-2011 11:24,577858,10-12-2011 12:50,2,18,5,2,1,396.65,1,Recent Customers,511
Customers,1,238.41,22-11-2011 11:24,577859,10-12-2011 12:50,21,18,5,21,4,238.41,1,Loyal Customers,541
Customers,1,269.64,22-11-2011 11:25,577860,10-12-2011 12:50,11,18,5,11,3,269.64,1,Others,531
Customers,1,351.64,22-11-2011 11:28,577861,10-12-2011 12:50,21,18,5,21,4,351.64,1,Loyal Customers,541
Customers,1,302.22,22-11-2011 11:34,577869,10-12-2011 12:50,37,18,5,37,5,302.22,1,Loyal Customers,551
Customers,1,206.28,22-11-2011 11:37,577880,10-12-2011 12:50,12,18,5,12,3,206.28,1,Others,531
Customers,1,13.6,22-11-2011 11:42,C577889,10-12-2011 12:50,1,18,5,1,1,13.6,1,Recent Customers,511
Customers,1,3.25,22-11-2011 11:43,C577892,10-12-2011 12:50,1,18,5,1,1,3.25,1,Recent Customers,511
Customers,1,279.37,22-11-2011 11:47,577893,10-12-2011 12:50,36,18,5,36,5,279.37,1,Loyal Customers,551
Customers,1,322.08,22-11-2011 11:48,577897,10-12-2011 12:50,1,18,5,1,1,322.08,1,Recent Customers,511
Customers,1,291.6,22-11-2011 11:51,577905,10-12-2011 12:50,5,18,5,5,2,291.6,1,Recent Customers,521
Customers,1,22.04,22-11-2011 11:51,577906,10-12-2011 12:50,1,18,5,1,1,22.04,1,Recent Customers,511
Customers,1,138.05,22-11-2011 11:58,577919,10-12-2011 12:50,15,18,5,15,3,138.05,1,Others,531
Customers,1,197.3,22-11-2011 12:07,577938,10-12-2011 12:50,40,18,5,40,5,197.3,1,Loyal Customers,551
Customers,1,245.05,22-11-2011 12:09,577950,10-12-2011 12:50,10,18,5,10,3,245.05,1,Others,531
Customers,1,247.68,22-11-2011 12:09,577951,10-12-2011 12:50,34,18,5,34,5,247.68,1,Loyal Customers,551
Customers,1,394.14,22-11-2011 12:13,577973,10-12-2011 12:50,6,18,5,6,2,394.14,1,Recent Customers,521
Customers,1,202.95,22-11-2011 12:24,577980,10-12-2011 12:50,22,18,5,22,4,202.95,1,Loyal Customers,541
Customers,1,150,22-11-2011 12:25,577985,10-12-2011 12:50,9,18,5,9,2,150,1,Recent Customers,521
Customers,1,11.25,22-11-2011 12:31,C578003,10-12-2011 12:50,1,18,5,1,1,11.25,1,Recent Customers,511
Customers,1,108.4,22-11-2011 12:38,578004,10-12-2011 12:50,11,18,5,11,3,108.4,1,Others,531
Customers,1,522.98,22-11-2011 12:39,578005,10-12-2011 12:50,11,18,5,11,3,522.98,2,Others,532
Customers,1,388.68,22-11-2011 12:40,578006,10-12-2011 12:50,21,18,5,21,4,388.68,1,Loyal Customers,541
Customers,1,13.58,22-11-2011 12:40,C578007,10-12-2011 12:50,4,18,5,4,1,13.58,1,Recent Customers,511
Customers,1,209.28,22-11-2011 12:47,578008,10-12-2011 12:50,33,18,5,33,5,209.28,1,Loyal Customers,551
Customers,1,114.14,22-11-2011 12:48,578009,10-12-2011 12:50,19,18,5,19,3,114.14,1,Others,531
Customers,1,204,22-11-2011 12:50,578010,10-12-2011 12:50,1,18,5,1,1,204,1,Recent Customers,511
Customers,1,292.59,22-11-2011 12:52,578011,10-12-2011 12:50,20,18,5,20,4,292.59,1,Loyal Customers,541
Customers,1,59.4,22-11-2011 12:54,578012,10-12-2011 12:50,1,18,5,1,1,59.4,1,Recent Customers,511
Customers,1,111.91,22-11-2011 12:55,578013,10-12-2011 12:50,32,18,5,32,5,111.91,1,Loyal Customers,551
Customers,1,149.4,22-11-2011 12:58,578014,10-12-2011 12:50,1,18,5,1,1,149.4,1,Recent Customers,511
Customers,1,291.36,22-11-2011 12:58,578015,10-12-2011 12:50,10,18,5,10,3,291.36,1,Others,531
Customers,1,496.92,22-11-2011 13:02,578016,10-12-2011 12:50,72,18,5,72,5,496.92,1,Loyal Customers,551
Customers,1,255.43,22-11-2011 13:07,578017,10-12-2011 12:50,61,18,5,61,5,255.43,1,Loyal Customers,551
Customers,1,714.09,22-11-2011 13:08,578018,10-12-2011 12:50,34,18,5,34,5,714.09,2,Loyal Customers,552
Customers,1,142.93,22-11-2011 13:11,578019,10-12-2011 12:50,40,18,5,40,5,142.93,1,Loyal Customers,551
Customers,1,418.03,22-11-2011 13:20,578020,10-12-2011 12:50,31,18,5,31,5,418.03,1,Loyal Customers,551
Customers,1,30.35,22-11-2011 13:22,578021,10-12-2011 12:50,9,18,5,9,2,30.35,1,Recent Customers,521
Customers,1,270.45,22-11-2011 13:25,578022,10-12-2011 12:50,62,18,5,62,5,270.45,1,Loyal Customers,551
Customers,1,30,22-11-2011 13:25,578023,10-12-2011 12:50,1,18,5,1,1,30,1,Recent Customers,511
Customers,1,639.2,22-11-2011 13:27,578024,10-12-2011 12:50,36,18,5,36,5,639.2,2,Loyal Customers,552
Customers,1,309.36,22-11-2011 13:28,578025,10-12-2011 12:50,15,18,5,15,3,309.36,1,Others,531
Customers,1,599.78,22-11-2011 13:29,578026,10-12-2011 12:50,33,18,5,33,5,599.78,2,Loyal Customers,552
Customers,1,699.1,22-11-2011 13:29,578027,10-12-2011 12:50,37,18,5,37,5,699.1,2,Loyal Customers,552
Customers,1,55.81,22-11-2011 13:30,578028,10-12-2011 12:50,17,18,5,17,3,55.81,1,Others,531
Customers,1,860.7,22-11-2011 13:33,578029,10-12-2011 12:50,24,18,5,24,4,860.7,2,Loyal Customers,542
Customers,1,662.66,22-11-2011 13:40,578030,10-12-2011 12:50,20,18,5,20,4,662.66,2,Loyal Customers,542
Customers,1,376.2,22-11-2011 13:41,578031,10-12-2011 12:50,18,18,5,18,3,376.2,1,Others,531
Customers,1,647.94,22-11-2011 13:41,578032,10-12-2011 12:50,40,18,5,40,5,647.94,2,Loyal Customers,552
Customers,1,585.75,22-11-2011 13:42,578033,10-12-2011 12:50,28,18,5,28,4,585.75,2,Loyal Customers,542
Customers,1,588.24,22-11-2011 13:47,578034,10-12-2011 12:50,5,18,5,5,2,588.24,2,Recent Customers,522
Customers,1,284.04,22-11-2011 14:00,578035,10-12-2011 12:50,6,18,5,6,2,284.04,1,Recent Customers,521
Customers,1,351.9,22-11-2011 14:04,578036,10-12-2011 12:50,78,18,5,78,5,351.9,1,Loyal Customers,551
Customers,1,346.14,22-11-2011 14:10,578038,10-12-2011 12:50,9,18,5,9,2,346.14,1,Recent Customers,521
Customers,1,10.95,22-11-2011 14:13,C578039,10-12-2011 12:50,1,18,5,1,1,10.95,1,Recent Customers,511
Customers,1,199.48,22-11-2011 14:21,578040,10-12-2011 12:50,25,18,5,25,4,199.48,1,Loyal Customers,541
Customers,1,1436.91,22-11-2011 14:23,578041,10-12-2011 12:50,184,18,5,184,5,1436.91,2,Loyal Customers,552
Customers,1,510,22-11-2011 14:25,578042,10-12-2011 12:50,1,18,5,1,1,510,2,Recent Customers,512
Customers,1,416.17,22-11-2011 14:39,578043,10-12-2011 12:50,23,18,5,23,4,416.17,1,Loyal Customers,541
Customers,1,722.14,22-11-2011 14:41,578044,10-12-2011 12:50,28,18,5,28,4,722.14,2,Loyal Customers,542
Customers,1,131.78,22-11-2011 14:43,578045,10-12-2011 12:50,51,18,5,51,5,131.78,1,Loyal Customers,551
Customers,1,330.55,22-11-2011 14:59,578053,10-12-2011 12:50,20,18,5,20,4,330.55,1,Loyal Customers,541
Customers,1,616,22-11-2011 14:59,578054,10-12-2011 12:50,10,18,5,10,3,616,2,Others,532
Customers,1,320.46,22-11-2011 15:00,578055,10-12-2011 12:50,13,18,5,13,3,320.46,1,Others,531
Customers,1,334.9,22-11-2011 15:04,578056,10-12-2011 12:50,12,18,5,12,3,334.9,1,Others,531
Customers,1,164.23,22-11-2011 15:05,578057,10-12-2011 12:50,28,18,5,28,4,164.23,1,Loyal Customers,541
Customers,1,95.34,22-11-2011 15:07,578058,10-12-2011 12:50,8,18,5,8,2,95.34,1,Recent Customers,521
Customers,1,222.84,22-11-2011 15:15,578059,10-12-2011 12:50,8,18,5,8,2,222.84,1,Recent Customers,521
Customers,1,976,22-11-2011 15:22,578060,10-12-2011 12:50,3,18,5,3,1,976,2,Recent Customers,512
Customers,1,5.9,22-11-2011 15:29,C578061,10-12-2011 12:50,1,18,5,1,1,5.9,1,Recent Customers,511
Customers,1,36.6,22-11-2011 15:30,C578062,10-12-2011 12:50,3,18,5,3,1,36.6,1,Recent Customers,511
Customers,1,235.96,22-11-2011 15:36,578063,10-12-2011 12:50,14,18,5,14,3,235.96,1,Others,531
Customers,1,104,22-11-2011 15:37,578064,10-12-2011 12:50,1,18,5,1,1,104,1,Recent Customers,511
Customers,1,695.19,22-11-2011 15:45,578068,10-12-2011 12:50,119,18,5,119,5,695.19,2,Loyal Customers,552
Customers,1,351.95,22-11-2011 15:49,578069,10-12-2011 12:50,16,18,5,16,3,351.95,1,Others,531
Customers,1,16.5,22-11-2011 15:50,578070,10-12-2011 12:50,1,18,5,1,1,16.5,1,Recent Customers,511
Customers,1,272.36,22-11-2011 15:52,578071,10-12-2011 12:50,6,18,5,6,2,272.36,1,Recent Customers,521
Customers,1,667.84,22-11-2011 16:02,578072,10-12-2011 12:50,77,18,5,77,5,667.84,2,Loyal Customers,552
Customers,1,31.68,22-11-2011 16:02,C578073,10-12-2011 12:50,2,18,5,2,1,31.68,1,Recent Customers,511
Customers,1,808.91,22-11-2011 16:06,578074,10-12-2011 12:50,128,18,5,128,5,808.91,2,Loyal Customers,552
Customers,1,118.79,22-11-2011 16:11,578075,10-12-2011 12:50,24,18,5,24,4,118.79,1,Loyal Customers,541
Customers,1,13.44,22-11-2011 16:18,C578076,10-12-2011 12:50,1,18,5,1,1,13.44,1,Recent Customers,511
Customers,1,51,22-11-2011 16:18,C578077,10-12-2011 12:50,1,18,5,1,1,51,1,Recent Customers,511
Customers,1,196.94,22-11-2011 16:24,578078,10-12-2011 12:50,11,18,5,11,3,196.94,1,Others,531
Customers,1,466.18,22-11-2011 16:26,578079,10-12-2011 12:50,23,18,5,23,4,466.18,1,Loyal Customers,541
Customers,1,243.55,22-11-2011 16:28,578080,10-12-2011 12:50,15,18,5,15,3,243.55,1,Others,531
Customers,1,958.2,22-11-2011 16:31,578081,10-12-2011 12:50,10,18,5,10,3,958.2,2,Others,532
Customers,1,221.36,22-11-2011 16:33,578082,10-12-2011 12:50,14,18,5,14,3,221.36,1,Others,531
Customers,1,301.25,22-11-2011 16:34,578084,10-12-2011 12:50,21,18,5,21,4,301.25,1,Loyal Customers,541
Customers,1,294.88,22-11-2011 16:39,578085,10-12-2011 12:50,12,18,5,12,3,294.88,1,Others,531
Customers,1,356.02,22-11-2011 16:43,578086,10-12-2011 12:50,16,18,5,16,3,356.02,1,Others,531
Customers,1,150.55,22-11-2011 16:44,578087,10-12-2011 12:50,13,18,5,13,3,150.55,1,Others,531
Customers,1,874.25,22-11-2011 16:47,578088,10-12-2011 12:50,106,18,5,106,5,874.25,2,Loyal Customers,552
Customers,1,406.72,22-11-2011 17:02,578089,10-12-2011 12:50,6,18,5,6,2,406.72,1,Recent Customers,521
Customers,1,80,22-11-2011 17:03,C578090,10-12-2011 12:50,1,18,5,1,1,80,1,Recent Customers,511
Customers,1,82.91,22-11-2011 17:15,578091,10-12-2011 12:50,4,18,5,4,1,82.91,1,Recent Customers,511
Customers,1,314.77,22-11-2011 17:19,578092,10-12-2011 12:50,18,18,5,18,3,314.77,1,Others,531
Customers,1,302.24,22-11-2011 17:21,578093,10-12-2011 12:50,17,18,5,17,3,302.24,1,Others,531
Customers,1,184.4,22-11-2011 17:23,578094,10-12-2011 12:50,23,18,5,23,4,184.4,1,Loyal Customers,541
Customers,1,83.96,22-11-2011 17:26,578096,10-12-2011 12:50,2,18,5,2,1,83.96,1,Recent Customers,511
Customers,1,79.48,22-11-2011 17:32,578098,10-12-2011 12:50,26,18,5,26,4,79.48,1,Loyal Customers,541
Customers,1,350.57,23-11-2011 08:05,578099,10-12-2011 12:50,21,17,5,21,4,350.57,1,Loyal Customers,541
Customers,1,368.14,23-11-2011 08:17,578100,10-12-2011 12:50,18,17,5,18,3,368.14,1,Others,531
Customers,1,105,23-11-2011 08:39,578101,10-12-2011 12:50,3,17,5,3,1,105,1,Recent Customers,511
Customers,1,409,23-11-2011 08:39,578102,10-12-2011 12:50,12,17,5,12,3,409,1,Others,531
Customers,1,254.12,23-11-2011 08:42,578103,10-12-2011 12:50,9,17,5,9,2,254.12,1,Recent Customers,521
Customers,1,308.46,23-11-2011 08:43,578104,10-12-2011 12:50,15,17,5,15,3,308.46,1,Others,531
Customers,1,177.33,23-11-2011 08:47,578105,10-12-2011 12:50,8,17,5,8,2,177.33,1,Recent Customers,521
Customers,1,312.5,23-11-2011 09:02,578106,10-12-2011 12:50,6,17,5,6,2,312.5,1,Recent Customers,521
Customers,1,127.68,23-11-2011 09:09,578107,10-12-2011 12:50,7,17,5,7,2,127.68,1,Recent Customers,521
Customers,1,385.06,23-11-2011 09:20,578108,10-12-2011 12:50,13,17,5,13,3,385.06,1,Others,531
Customers,1,311.66,23-11-2011 09:22,578109,10-12-2011 12:50,21,17,5,21,4,311.66,1,Loyal Customers,541
Customers,1,11.7,23-11-2011 09:23,C578110,10-12-2011 12:50,3,17,5,3,1,11.7,1,Recent Customers,511
Customers,1,164.28,23-11-2011 09:28,578111,10-12-2011 12:50,5,17,5,5,2,164.28,1,Recent Customers,521
Customers,1,30,23-11-2011 09:34,578112,10-12-2011 12:50,1,17,5,1,1,30,1,Recent Customers,511
Customers,1,92.4,23-11-2011 09:35,578113,10-12-2011 12:50,4,17,5,4,1,92.4,1,Recent Customers,511
Customers,1,194.41,23-11-2011 09:41,578114,10-12-2011 12:50,12,17,5,12,3,194.41,1,Others,531
Customers,1,115.9,23-11-2011 09:44,578115,10-12-2011 12:50,8,17,5,8,2,115.9,1,Recent Customers,521
Customers,1,314.81,23-11-2011 09:51,578116,10-12-2011 12:50,7,17,5,7,2,314.81,1,Recent Customers,521
Customers,1,223.5,23-11-2011 10:01,578117,10-12-2011 12:50,14,17,5,14,3,223.5,1,Others,531
Customers,1,842.02,23-11-2011 10:08,578118,10-12-2011 12:50,29,17,5,29,4,842.02,2,Loyal Customers,542
Customers,1,72,23-11-2011 10:09,578119,10-12-2011 12:50,4,17,5,4,1,72,1,Recent Customers,511
Customers,1,381.2,23-11-2011 10:21,578120,10-12-2011 12:50,21,17,5,21,4,381.2,1,Loyal Customers,541
Customers,1,400.4,23-11-2011 10:23,578121,10-12-2011 12:50,21,17,5,21,4,400.4,1,Loyal Customers,541
Customers,1,2,23-11-2011 10:27,C578122,10-12-2011 12:50,1,17,5,1,1,2,1,Recent Customers,511
Customers,1,80,23-11-2011 10:28,578123,10-12-2011 12:50,1,17,5,1,1,80,1,Recent Customers,511
Customers,1,30.55,23-11-2011 10:30,C578124,10-12-2011 12:50,12,17,5,12,3,30.55,1,Others,531
Customers,1,3956.68,23-11-2011 10:31,578125,10-12-2011 12:50,45,17,5,45,5,3956.68,3,Loyal Customers,553
Customers,1,8.95,23-11-2011 10:32,578126,10-12-2011 12:50,2,17,5,2,1,8.95,1,Recent Customers,511
Customers,1,472.6,23-11-2011 10:36,578127,10-12-2011 12:50,6,17,5,6,2,472.6,1,Recent Customers,521
Customers,1,269.52,23-11-2011 10:38,578128,10-12-2011 12:50,8,17,5,8,2,269.52,1,Recent Customers,521
Customers,1,102.84,23-11-2011 10:39,578129,10-12-2011 12:50,9,17,5,9,2,102.84,1,Recent Customers,521
Customers,1,104.2,23-11-2011 10:44,578130,10-12-2011 12:50,4,17,5,4,1,104.2,1,Recent Customers,511
Customers,1,20.8,23-11-2011 10:49,C578131,10-12-2011 12:50,1,17,5,1,1,20.8,1,Recent Customers,511
Customers,1,0.85,23-11-2011 10:50,C578132,10-12-2011 12:50,1,17,5,1,1,0.85,1,Recent Customers,511
Customers,1,243.8,23-11-2011 10:55,578133,10-12-2011 12:50,10,17,5,10,3,243.8,1,Others,531
Customers,1,29.85,23-11-2011 10:57,C578136,10-12-2011 12:50,4,17,5,4,1,29.85,1,Recent Customers,511
Customers,1,7952.68,23-11-2011 10:58,578140,10-12-2011 12:50,42,17,5,42,5,7952.68,4,Loyal Customers,554
Customers,1,290,23-11-2011 11:04,578141,10-12-2011 12:50,1,17,5,1,1,290,1,Recent Customers,511
Customers,1,9.9,23-11-2011 11:04,C578142,10-12-2011 12:50,1,17,5,1,1,9.9,1,Recent Customers,511
Customers,1,1835.96,23-11-2011 11:06,578143,10-12-2011 12:50,11,17,5,11,3,1835.96,2,Others,532
Customers,1,41.95,23-11-2011 11:06,C578144,10-12-2011 12:50,4,17,5,4,1,41.95,1,Recent Customers,511
Customers,1,339.4,23-11-2011 11:07,578146,10-12-2011 12:50,49,17,5,49,5,339.4,1,Loyal Customers,551
Customers,1,193.51,23-11-2011 11:09,578147,10-12-2011 12:50,47,17,5,47,5,193.51,1,Loyal Customers,551
Customers,1,1.65,23-11-2011 11:11,C578148,10-12-2011 12:50,1,17,5,1,1,1.65,1,Recent Customers,511
Customers,1,16.5,23-11-2011 11:18,578150,10-12-2011 12:50,1,17,5,1,1,16.5,1,Recent Customers,511
Customers,1,315.71,23-11-2011 11:18,578151,10-12-2011 12:50,19,17,5,19,3,315.71,1,Others,531
Customers,1,131.4,23-11-2011 11:21,578152,10-12-2011 12:50,1,17,5,1,1,131.4,1,Recent Customers,511
Customers,1,193.29,23-11-2011 11:22,578153,10-12-2011 12:50,51,17,5,51,5,193.29,1,Loyal Customers,551
Customers,1,1.65,23-11-2011 11:30,578154,10-12-2011 12:50,1,17,5,1,1,1.65,1,Recent Customers,511
Customers,1,176.94,23-11-2011 11:32,578155,10-12-2011 12:50,51,17,5,51,5,176.94,1,Loyal Customers,551
Customers,1,3.75,23-11-2011 11:34,C578164,10-12-2011 12:50,1,17,5,1,1,3.75,1,Recent Customers,511
Customers,1,392.4,23-11-2011 11:36,578171,10-12-2011 12:50,16,17,5,16,3,392.4,1,Others,531
Customers,1,219.23,23-11-2011 11:37,578174,10-12-2011 12:50,11,17,5,11,3,219.23,1,Others,531
Customers,1,500.52,23-11-2011 11:40,578187,10-12-2011 12:50,31,17,5,31,5,500.52,2,Loyal Customers,552
Customers,1,102,23-11-2011 11:42,578192,10-12-2011 12:50,1,17,5,1,1,102,1,Recent Customers,511
Customers,1,83.4,23-11-2011 11:43,578196,10-12-2011 12:50,1,17,5,1,1,83.4,1,Recent Customers,511
Customers,1,319.71,23-11-2011 11:47,578211,10-12-2011 12:50,59,17,5,59,5,319.71,1,Loyal Customers,551
Customers,1,341.54,23-11-2011 11:49,578220,10-12-2011 12:50,5,17,5,5,2,341.54,1,Recent Customers,521
Customers,1,852.81,23-11-2011 11:51,578225,10-12-2011 12:50,48,17,5,48,5,852.81,2,Loyal Customers,552
Customers,1,273.35,23-11-2011 11:54,578229,10-12-2011 12:50,21,17,5,21,4,273.35,1,Loyal Customers,541
Customers,1,354,23-11-2011 11:58,578230,10-12-2011 12:50,2,17,5,2,1,354,1,Recent Customers,511
Customers,1,286.8,23-11-2011 12:05,578231,10-12-2011 12:50,24,17,5,24,4,286.8,1,Loyal Customers,541
Customers,1,85,23-11-2011 12:13,578232,10-12-2011 12:50,1,17,5,1,1,85,1,Recent Customers,511
Customers,1,2396.33,23-11-2011 12:20,578233,10-12-2011 12:50,212,17,5,212,5,2396.33,3,Loyal Customers,553
Customers,1,298.24,23-11-2011 12:22,578234,10-12-2011 12:50,17,17,5,17,3,298.24,1,Others,531
Customers,1,26.33,23-11-2011 12:29,C578239,10-12-2011 12:50,1,17,5,1,1,26.33,1,Recent Customers,511
Customers,1,1050.32,23-11-2011 12:33,578243,10-12-2011 12:50,33,17,5,33,5,1050.32,2,Loyal Customers,552
Customers,1,569.67,23-11-2011 12:36,578244,10-12-2011 12:50,39,17,5,39,5,569.67,2,Loyal Customers,552
Customers,1,116.46,23-11-2011 12:38,578246,10-12-2011 12:50,6,17,5,6,2,116.46,1,Recent Customers,521
Customers,1,138.6,23-11-2011 12:39,578247,10-12-2011 12:50,17,17,5,17,3,138.6,1,Others,531
Customers,1,437.12,23-11-2011 12:40,578248,10-12-2011 12:50,38,17,5,38,5,437.12,1,Loyal Customers,551
Customers,1,457.2,23-11-2011 12:42,578249,10-12-2011 12:50,1,17,5,1,1,457.2,1,Recent Customers,511
Customers,1,130.53,23-11-2011 12:43,578250,10-12-2011 12:50,50,17,5,50,5,130.53,1,Loyal Customers,551
Customers,1,417.05,23-11-2011 12:45,578251,10-12-2011 12:50,78,17,5,78,5,417.05,1,Loyal Customers,551
Customers,1,530.16,23-11-2011 12:48,578252,10-12-2011 12:50,5,17,5,5,2,530.16,2,Recent Customers,522
Customers,1,88.2,23-11-2011 12:51,578253,10-12-2011 12:50,4,17,5,4,1,88.2,1,Recent Customers,511
Customers,1,366.8,23-11-2011 12:52,578254,10-12-2011 12:50,7,17,5,7,2,366.8,1,Recent Customers,521
Customers,1,604.75,23-11-2011 12:58,578255,10-12-2011 12:50,102,17,5,102,5,604.75,2,Loyal Customers,552
Customers,1,69.6,23-11-2011 12:59,578256,10-12-2011 12:50,1,17,5,1,1,69.6,1,Recent Customers,511
Customers,1,66,23-11-2011 13:00,C578257,10-12-2011 12:50,1,17,5,1,1,66,1,Recent Customers,511
Customers,1,338.63,23-11-2011 13:01,578258,10-12-2011 12:50,60,17,5,60,5,338.63,1,Loyal Customers,551
Customers,1,457.2,23-11-2011 13:02,C578259,10-12-2011 12:50,1,17,5,1,1,457.2,1,Recent Customers,511
Customers,1,378.9,23-11-2011 13:15,578260,10-12-2011 12:50,17,17,5,17,3,378.9,1,Others,531
Customers,1,792.94,23-11-2011 13:24,578261,10-12-2011 12:50,10,17,5,10,3,792.94,2,Others,532
Customers,1,313.65,23-11-2011 13:27,578262,10-12-2011 12:50,107,17,5,107,5,313.65,1,Loyal Customers,551
Customers,1,280.4,23-11-2011 13:27,578263,10-12-2011 12:50,16,17,5,16,3,280.4,1,Others,531
Customers,1,123.64,23-11-2011 13:27,578264,10-12-2011 12:50,33,17,5,33,5,123.64,1,Loyal Customers,551
Customers,1,406.53,23-11-2011 13:28,578265,10-12-2011 12:50,19,17,5,19,3,406.53,1,Others,531
Customers,1,141.68,23-11-2011 13:34,578266,10-12-2011 12:50,41,17,5,41,5,141.68,1,Loyal Customers,551
